Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
2400,51,1,3,30,3,1,2,4,1,4,2,1,1,5,1,1,2,17838
1674,38,1,1,35,3,2,3,3,1,5,1,1,1,3,1,2,2,21673
1532,50,1,1,13,3,1,2,4,2,3,1,6,1,4,1,1,4,33740
665,47,1,3,8,2,1,3,4,0,3,2,2,1,2,1,0,1,18294
2017,42,0,1,25,3,2,2,1,0,3,1,7,1,3,0,0,1,17759
1174,25,0,1,8,2,2,3,1,1,3,1,2,0,1,0,1,2,20206
905,29,1,1,6,2,1,2,4,4,3,1,4,0,2,0,1,0,31124
4745,32,0,1,22,3,2,4,4,0,3,1,3,0,4,1,1,1,21288
1353,34,0,1,22,1,2,2,5,0,5,1,2,1,3,1,0,1,17307
4172,52,1,1,7,2,2,4,4,0,3,1,3,0,4,1,1,1,21401
485,27,1,1,12,3,1,3,4,0,3,1,1,0,2,1,1,1,17187
360,57,1,1,6,3,2,2,3,1,3,0,3,0,3,1,1,2,21755
2403,28,1,1,7,1,2,3,4,0,5,2,7,0,3,1,1,1,17080
4319,26,1,1,10,3,2,4,4,0,5,1,7,0,5,1,2,1,22709
569,36,0,3,14,2,2,3,4,3,5,3,2,0,2,0,2,3,22587
3891,37,0,3,22,3,2,3,6,1,3,1,3,0,1,1,1,2,24084
2487,28,0,3,15,2,2,3,4,3,3,3,3,0,2,1,1,3,27404
2894,32,1,3,9,2,2,4,4,1,3,3,6,1,5,1,2,2,25260
3206,27,0,1,9,2,2,3,4,0,5,0,8,1,5,1,1,1,20720
341,38,1,1,21,2,2,3,4,3,3,1,1,1,5,1,1,3,26510
2879,34,1,1,22,3,2,3,4,3,3,0,2,1,5,0,1,3,32288
3788,38,1,1,14,3,2,4,4,1,5,1,7,1,3,0,1,2,22962
302,28,1,1,22,3,2,3,2,1,5,2,1,0,5,0,2,2,20661
4480,48,0,3,34,2,0,4,2,1,3,3,6,1,4,0,2,2,25075
3188,38,1,1,18,3,1,4,6,1,4,0,7,0,4,1,1,2,23455
3017,27,1,3,15,1,2,3,5,1,5,3,8,0,3,1,2,2,24004
3732,36,0,1,9,3,2,3,4,1,3,1,4,0,3,0,2,2,24440
4279,47,0,1,14,3,1,2,4,1,3,1,4,0,5,1,1,2,23936
3617,37,1,1,12,2,1,3,4,3,5,1,6,0,4,1,2,3,26686
3378,26,1,1,7,3,1,3,4,0,4,2,3,0,3,1,1,1,20774
266,31,1,1,29,3,2,3,4,1,3,0,1,0,3,1,1,2,20582
1579,22,1,1,21,3,1,2,3,0,3,2,2,0,1,1,1,1,17871
4649,49,1,1,13,2,2,4,5,1,3,3,4,0,1,0,3,2,22918
1302,35,1,1,29,3,2,3,5,0,3,1,1,0,1,1,0,1,17705
1196,41,1,3,29,2,2,3,3,3,3,3,4,1,3,0,2,3,22082
2437,40,1,2,24,2,2,2,1,0,5,1,1,0,1,1,1,1,17387
2440,27,0,1,30,2,2,3,4,0,3,2,2,1,3,1,1,1,17534
3736,40,0,3,27,2,2,3,4,1,3,1,4,0,3,1,1,2,22805
3401,41,0,1,23,2,2,4,4,0,3,1,2,0,3,1,3,1,22222
15,29,1,1,27,2,1,2,2,3,5,1,2,0,5,1,1,3,24980
139,30,1,2,15,2,2,2,3,1,3,0,1,1,3,1,1,2,21347
2457,35,1,1,26,3,2,4,4,0,3,1,2,0,3,0,3,1,21339
988,41,0,1,28,2,1,3,3,1,3,1,4,1,5,0,0,2,20467
4420,38,1,1,10,2,2,3,4,3,3,1,3,0,1,1,1,3,28112
2901,19,0,3,12,3,2,4,4,0,4,2,3,1,4,1,3,1,20556
474,24,1,1,29,3,2,2,2,0,3,0,2,1,4,0,1,1,17725
3588,32,0,3,9,2,2,3,4,1,5,3,2,0,1,0,1,2,24010
118,36,1,1,9,2,1,2,3,0,3,1,6,0,2,1,0,1,17835
4337,31,0,3,29,2,1,4,4,3,5,1,2,0,1,1,2,3,27090
1298,46,1,1,27,3,1,3,3,1,4,1,5,0,3,1,2,2,23926
2791,48,0,3,11,3,2,3,4,1,3,3,5,0,4,0,2,2,21654
2398,44,0,3,7,1,2,3,3,0,3,1,4,0,3,1,1,1,22978
709,31,0,1,15,3,2,2,4,0,5,2,1,1,3,1,0,1,17321
4397,36,1,1,32,2,2,3,5,1,3,3,6,0,1,1,1,2,22359
500,32,1,1,15,2,1,3,3,1,3,0,2,1,5,1,2,2,21322
4232,28,1,1,12,2,1,3,4,0,4,2,3,1,3,0,2,1,21156
1909,31,0,1,26,2,2,3,3,3,3,1,4,0,3,1,0,3,24824
566,47,0,3,33,2,1,3,1,1,3,3,5,1,4,1,2,2,21397
1511,27,1,1,8,2,1,2,3,0,5,1,2,0,3,1,1,1,17341
1340,36,1,3,16,1,1,3,4,1,3,1,2,1,1,1,2,2,20673
1806,29,1,1,14,2,2,3,5,0,5,1,2,1,3,0,1,1,17119
1313,29,1,2,19,2,2,2,4,0,5,1,5,1,5,1,1,1,17335
3751,29,1,1,7,3,1,4,4,0,5,1,3,0,1,1,1,1,22269
1543,32,1,1,6,2,2,3,3,1,4,1,2,0,3,1,0,2,21220
4072,41,1,3,11,3,2,4,5,3,3,1,2,0,1,1,2,3,29533
2708,29,1,1,9,2,2,4,4,0,3,3,4,0,4,1,2,1,22163
1870,39,0,1,6,2,2,2,3,2,3,1,2,1,3,0,0,4,34197
98,58,1,3,16,3,2,2,3,4,3,2,1,0,3,1,1,0,28872
3043,37,1,2,20,2,2,3,4,0,4,0,6,0,3,1,1,1,20821
1427,40,1,1,6,2,2,2,3,0,3,1,1,0,1,0,0,1,17406
2566,57,1,1,21,2,1,4,4,0,4,0,2,1,5,1,2,1,23641
3130,42,1,1,13,3,2,3,4,0,5,3,4,1,4,1,1,1,23399
887,42,0,1,32,3,1,2,3,3,5,0,4,1,3,0,1,3,28191
2961,26,1,3,15,2,2,3,3,1,4,0,2,0,4,0,1,2,23529
1941,38,1,1,16,3,1,3,3,1,3,1,4,0,3,0,1,2,24824
4093,39,1,1,16,2,1,4,4,0,3,2,3,0,1,1,3,1,20966
260,32,0,1,13,2,2,3,2,0,4,0,2,0,2,0,1,1,17794
3271,29,0,1,13,2,2,3,5,0,3,1,3,1,4,1,1,1,21381
1386,26,1,1,6,3,2,3,3,0,5,2,1,0,5,1,2,1,17867
3623,35,1,1,10,2,1,4,4,1,4,1,3,0,5,1,3,2,24111
916,46,1,3,10,3,1,2,4,2,4,0,3,0,5,1,0,4,33789
4237,29,1,1,9,3,2,3,6,0,3,1,7,1,3,1,2,1,22142
1719,45,0,1,13,2,2,3,1,1,3,1,5,0,1,1,0,2,21434
489,43,1,1,12,2,2,2,4,4,3,1,5,1,3,1,0,0,31627
3910,40,1,1,13,3,2,3,5,3,5,1,6,0,4,1,1,3,28669
3694,30,0,1,7,2,2,4,2,1,3,3,2,1,3,0,2,2,24972
2157,36,1,1,8,3,2,3,3,0,3,2,5,0,5,1,1,1,17519
1081,35,1,1,22,2,0,3,4,3,4,3,2,0,1,1,2,3,23606
4303,38,1,1,17,2,2,3,4,1,4,3,4,1,5,0,2,2,22875
2244,55,0,1,8,3,2,2,4,4,5,2,1,0,3,1,1,0,31756
1144,31,0,3,8,2,2,2,3,1,5,2,1,0,1,0,0,2,20332
533,40,0,3,11,2,2,2,4,3,5,0,6,1,5,0,1,3,25475
4308,32,1,1,14,3,1,3,4,1,5,1,3,0,1,1,1,2,22984
3109,48,1,3,9,2,1,4,5,0,3,3,3,1,2,1,1,1,21972
146,30,1,1,8,3,2,2,4,0,3,2,1,0,4,0,0,1,17720
1436,21,1,3,11,3,2,2,3,0,5,2,2,1,1,1,0,1,17380
635,35,1,1,15,2,1,3,4,3,3,0,2,1,4,1,1,3,25685
1583,24,1,1,24,2,2,2,3,0,3,1,1,0,4,0,0,1,17774
2911,38,0,3,16,3,2,4,4,3,4,1,3,0,2,1,1,3,27512
4388,25,1,1,30,3,2,3,2,0,3,1,3,1,4,0,1,1,21403
4717,35,0,1,10,2,2,3,5,0,3,1,5,0,1,0,1,1,21657
3597,19,0,3,10,3,1,4,4,0,3,2,3,1,5,0,2,1,20247
1533,59,1,3,31,2,1,4,3,3,5,3,1,0,3,1,1,3,22637
4729,22,1,1,7,1,1,4,5,0,4,2,3,1,5,1,2,1,20748
74,36,1,1,12,2,1,2,2,1,3,0,4,0,2,0,0,2,18038
4556,39,1,3,16,3,2,4,5,0,4,1,2,0,4,0,3,1,21577
1068,28,0,1,8,3,2,2,4,0,5,2,1,0,4,0,0,1,17561
1506,50,1,3,9,3,2,2,4,0,3,1,2,1,4,1,1,1,17683
3816,40,1,1,16,3,2,3,4,1,5,1,3,0,4,1,1,2,23829
3152,37,0,3,15,1,2,3,4,1,3,1,6,0,3,1,1,2,23757
1571,32,1,1,6,2,2,3,3,0,5,2,2,0,1,0,1,1,17956
4205,37,1,1,10,1,2,2,4,1,4,3,6,0,1,1,1,2,23163
3994,31,1,1,7,2,2,3,5,1,3,1,3,1,1,1,2,2,23804
163,57,1,1,30,2,2,2,2,3,3,1,4,1,4,1,1,3,24439
3071,53,0,1,32,3,1,3,5,4,3,0,5,0,5,0,2,0,32504
3312,29,1,1,26,3,2,4,5,0,5,0,3,0,3,1,3,1,21874
4400,38,1,3,9,3,2,4,4,1,3,1,6,1,3,0,3,2,28280
2875,55,1,1,15,2,1,3,4,1,3,3,2,0,2,1,1,2,22458
2220,44,1,3,34,3,1,2,1,4,3,1,4,1,1,1,0,0,28320
2486,27,1,1,32,2,2,3,6,0,3,2,3,0,2,1,2,1,20971
3259,22,1,1,7,1,1,4,5,0,4,2,3,1,5,0,3,1,20748
4039,27,1,1,13,2,1,3,5,0,4,1,3,0,3,1,2,1,21046
4468,28,1,1,14,3,0,3,5,1,5,3,2,0,3,1,1,2,25489
1934,37,1,1,6,1,1,2,3,3,3,3,5,0,5,1,0,3,22491
2224,33,0,3,14,2,1,2,4,0,3,2,1,0,1,0,1,1,17342
108,25,1,1,13,3,2,3,4,0,3,0,2,0,2,1,2,1,17889
210,32,1,3,10,3,2,2,5,3,3,0,2,0,2,1,1,3,25400
3560,56,1,3,33,3,2,3,5,2,3,1,3,0,3,1,2,4,38264
4756,29,1,1,19,2,1,4,4,0,3,1,3,1,4,1,2,1,21193
70,59,0,3,6,2,1,2,4,1,3,2,1,0,5,1,1,2,20473
382,26,0,1,9,1,2,3,3,0,5,2,1,0,3,0,2,1,18102
4190,36,1,1,29,2,1,4,2,3,4,1,2,0,5,1,3,3,30674
83,38,0,1,12,3,1,3,5,1,3,1,1,1,2,0,2,2,20329
502,53,1,3,6,3,1,2,3,1,5,3,1,0,2,1,1,2,23381
3246,34,0,3,14,2,1,2,4,1,4,0,2,0,4,1,1,2,22980
1696,37,0,3,10,3,2,2,3,0,3,1,5,0,4,1,0,1,17793
562,33,1,1,6,2,2,3,3,0,3,2,2,1,3,1,0,1,17686
2310,35,1,1,6,3,2,2,4,0,3,1,7,0,1,1,1,1,17258
1096,40,1,2,12,3,2,2,3,4,3,2,2,1,3,1,1,0,31437
808,29,1,1,34,2,1,3,3,0,3,1,5,0,5,0,1,1,17514
3841,55,1,1,16,2,1,4,4,1,3,1,5,0,5,0,2,2,21575
1695,59,1,1,9,2,2,3,4,0,3,1,4,0,3,0,0,1,17177
556,53,1,1,12,2,2,2,3,1,3,2,3,0,5,1,0,2,17450
3263,29,1,1,9,2,2,4,5,0,4,0,2,0,2,0,3,1,21879
1681,30,0,1,6,2,2,2,4,3,3,3,2,0,5,1,1,3,23474
1948,25,1,3,19,3,2,2,3,0,3,1,2,0,3,1,1,1,17096
4295,31,1,3,9,1,2,4,4,0,4,1,3,0,3,1,1,1,21154
131,50,0,3,18,3,0,3,3,3,3,3,5,0,5,0,0,3,24208
410,30,1,1,8,2,1,2,5,1,3,2,3,0,2,0,1,2,21091
1501,44,1,1,16,2,2,2,3,1,3,1,3,1,3,0,1,2,21465
506,37,1,1,9,2,2,2,3,3,3,0,2,0,2,1,0,3,24434
1314,45,0,3,8,2,1,3,3,1,3,1,5,0,1,1,2,2,20154
3054,28,1,1,12,1,2,3,5,3,3,1,3,1,3,0,1,3,31486
3802,32,1,3,17,3,1,3,4,1,3,1,4,1,1,0,1,2,25261
3991,46,1,1,13,2,2,3,4,3,5,1,6,1,3,1,2,3,31923
734,22,1,1,14,2,2,3,5,0,5,0,2,0,2,1,0,1,17451
1072,29,0,1,8,2,1,3,3,0,4,0,1,0,5,0,2,1,18180
4174,33,0,1,14,2,2,4,2,0,4,1,3,0,1,0,2,1,21472
596,35,1,1,6,2,1,2,1,0,3,2,4,0,3,0,0,1,17506
4562,38,0,3,28,3,1,3,4,0,3,1,7,0,1,1,1,1,21651
3374,52,0,1,13,3,1,3,5,0,3,3,2,0,5,1,2,1,21516
3934,25,0,1,18,2,1,4,2,1,3,1,2,0,5,0,2,2,22689
3042,29,1,1,9,3,2,3,4,0,3,3,8,0,3,0,1,1,23060
3068,54,1,3,14,3,1,4,5,3,3,0,2,1,2,0,1,3,29612
4016,21,0,1,13,2,1,4,5,0,3,3,3,1,1,0,1,1,21604
499,33,1,3,14,3,2,2,3,1,3,1,1,0,2,1,1,2,22104
1822,48,1,3,35,3,1,3,3,3,3,1,4,0,4,0,1,3,27504
1439,36,1,3,9,3,1,3,4,3,3,1,1,0,3,1,0,3,22644
2480,51,1,3,10,3,2,3,5,0,3,0,3,1,4,0,1,1,21361
1503,39,1,3,11,1,2,2,3,1,3,1,4,0,1,0,0,2,17086
233,50,1,3,6,3,1,3,3,2,3,1,4,0,2,1,1,4,34517
2537,47,0,1,7,3,2,3,5,3,5,0,4,1,2,1,2,3,29351
4815,49,0,3,31,2,2,4,6,0,3,2,3,1,1,1,3,1,21237
4878,35,1,1,17,3,2,3,4,1,5,3,3,0,4,0,1,2,24803
18,53,1,3,8,2,1,3,4,4,3,0,3,0,3,1,0,0,30427
3022,39,0,1,9,2,0,4,2,1,5,3,8,1,2,1,3,2,24658
4346,35,1,1,9,2,2,4,5,0,3,1,5,0,5,1,3,1,21446
1422,35,1,1,17,3,2,2,3,0,3,1,1,1,5,0,0,1,17660
4422,36,1,1,13,2,2,3,6,1,3,3,3,0,5,0,2,2,25324
178,46,1,3,6,3,1,3,3,3,5,1,2,0,2,1,1,3,25453
2228,59,1,3,6,1,2,3,3,3,3,1,4,1,1,1,0,3,26904
3662,42,1,3,13,3,2,3,4,3,3,3,3,0,5,1,1,3,27919
4695,27,1,1,7,3,2,3,5,0,5,1,3,0,3,1,2,1,22633
3096,38,0,3,26,3,2,3,4,3,4,3,3,1,5,0,1,3,26320
2366,31,1,1,30,3,1,3,4,1,5,3,2,0,5,1,0,2,21812
2710,32,1,1,30,3,2,4,5,1,3,0,2,0,3,1,2,2,24260
2599,30,0,1,7,1,2,3,4,1,3,0,3,0,3,0,2,2,22997
3024,36,1,3,15,2,1,4,4,0,3,0,3,0,3,0,1,1,21250
3137,37,1,3,10,2,2,3,5,3,3,0,3,1,2,1,1,3,29003
919,59,1,1,24,3,2,3,3,3,3,3,7,0,3,1,1,3,25512
4735,50,1,3,15,1,2,3,5,4,4,1,8,0,4,1,2,0,31798
2684,40,1,1,7,3,1,4,4,0,3,1,2,0,3,0,2,1,20910
479,24,0,1,13,2,1,2,3,0,3,0,2,1,4,0,0,1,17886
2367,59,1,3,9,2,1,2,4,1,3,2,6,0,3,0,0,2,20171
4362,41,1,1,13,2,1,4,4,4,3,2,2,0,5,1,1,0,31915
4568,40,1,2,9,2,1,3,5,1,3,1,2,0,3,1,1,2,23882
1374,58,1,3,27,2,1,3,3,4,3,1,5,1,5,1,0,0,32875
1792,32,1,1,8,3,1,3,1,1,3,2,1,0,3,0,0,2,20055
721,50,1,1,30,2,2,3,3,4,3,0,4,1,4,0,0,0,28973
45,41,1,1,18,1,1,2,3,2,3,0,2,0,4,1,0,4,34545
1504,24,1,1,6,3,2,3,3,0,3,1,3,1,3,0,2,1,17293
1769,51,1,1,8,3,2,2,5,1,4,1,6,0,1,0,1,2,20482
107,25,1,3,11,3,2,2,4,1,3,2,2,1,3,1,0,2,20744
125,26,1,1,12,2,1,2,4,0,4,0,2,0,3,1,0,1,17368
4580,23,1,1,10,2,1,3,4,1,3,1,2,1,5,1,2,2,22849
3310,41,0,3,9,3,2,4,4,1,4,0,7,0,4,1,3,2,23005
1381,28,0,1,22,3,2,2,3,0,3,2,2,0,3,0,0,1,17144
2227,34,1,3,6,3,2,3,1,1,3,1,1,0,5,0,1,2,24725
3181,42,1,1,14,3,0,3,4,1,3,3,8,0,3,1,1,2,23681
3730,41,1,1,9,2,1,3,4,0,5,1,6,0,4,1,2,1,22055
4533,34,1,3,7,3,2,3,2,1,5,1,3,0,4,0,2,2,22715
1986,23,1,1,10,3,2,2,1,0,5,1,3,0,4,0,1,1,17819
168,38,1,3,6,2,0,2,4,1,3,3,5,0,2,1,1,2,23686
3523,40,1,1,13,2,0,3,4,3,4,3,6,0,3,0,2,3,27054
3997,39,0,1,13,3,1,4,6,1,3,1,2,1,1,0,3,2,24007
1294,41,1,1,11,2,2,2,1,1,4,3,4,0,5,1,0,2,21870
24,34,1,1,12,3,2,2,3,0,5,2,3,0,2,1,1,1,17960
742,50,1,1,15,2,2,3,3,0,3,0,5,0,5,1,0,1,17380
1536,36,0,1,17,2,2,3,4,1,4,3,2,0,4,1,1,2,21499
2542,59,1,3,17,3,2,3,4,4,3,2,2,0,3,1,2,0,32550
4786,34,0,3,32,3,1,3,4,1,3,1,3,0,3,0,2,2,23217
607,49,1,3,17,3,1,2,3,3,3,0,2,0,4,0,1,3,22654
2811,51,1,1,17,1,2,4,5,3,3,2,8,0,5,0,3,3,29174
2661,30,1,1,7,1,2,3,4,0,3,2,2,0,2,0,1,1,20736
3234,34,1,1,12,2,2,3,5,3,3,1,6,0,3,0,1,3,25797
4672,60,1,3,7,1,2,4,4,3,3,1,5,1,1,1,1,3,30582
3294,33,0,3,9,2,1,4,4,0,5,1,3,0,3,0,2,1,21505
3603,40,0,1,11,3,0,3,4,1,3,3,2,0,3,1,1,2,23720
362,21,0,3,15,3,2,2,3,0,3,2,2,0,4,0,0,1,17610
4333,31,0,1,10,2,2,3,4,0,3,1,6,0,3,1,1,1,20775
3142,36,1,3,25,3,1,3,4,1,3,0,3,0,4,1,1,2,23279
2803,37,0,3,10,3,2,3,5,3,3,0,6,0,2,0,2,3,28377
858,53,1,1,13,3,1,2,3,2,3,1,4,0,2,1,0,4,33606
4340,31,0,1,9,3,1,3,4,0,3,2,2,0,4,1,1,1,21242
2576,32,1,3,27,2,1,4,6,1,3,0,5,1,3,1,1,2,23237
1246,30,0,2,14,2,1,3,4,0,3,1,7,0,5,1,2,1,17180
3363,60,1,1,25,3,2,4,4,3,3,2,8,0,3,1,2,3,29190
1090,29,1,1,14,2,1,2,5,1,5,1,4,0,1,0,0,2,24715
4711,27,1,1,28,3,2,3,4,0,3,1,3,0,5,1,1,1,21055
3293,44,1,3,16,3,0,3,6,1,3,3,2,0,2,1,2,2,24024
2270,28,0,1,6,3,2,2,4,0,4,1,2,0,4,1,0,1,17596
4084,28,1,1,24,1,2,3,4,0,4,1,2,1,4,0,1,1,21736
2837,35,0,3,11,3,1,4,4,1,3,0,2,0,2,1,1,2,25216
2505,39,0,1,36,2,1,3,4,1,3,2,3,0,3,1,1,2,21084
2134,36,1,1,20,2,2,3,3,1,3,1,1,1,5,1,0,2,21586
1252,34,1,1,8,3,2,3,1,0,3,1,1,1,1,0,1,1,17932
4623,32,0,1,16,3,2,3,5,0,5,2,2,1,3,0,2,1,20999
1664,45,0,1,8,3,2,3,4,4,3,1,1,0,4,1,2,0,31792
1687,29,1,1,6,1,2,2,3,0,3,2,1,0,1,0,0,1,17058
1636,41,1,1,20,2,2,2,3,0,3,1,5,0,4,1,1,1,17451
4504,34,1,1,14,3,2,3,4,3,3,1,2,0,4,1,1,3,30369
1507,35,1,3,8,3,1,3,3,0,3,1,2,0,1,1,2,1,17014
1424,35,1,1,15,3,2,2,3,1,3,2,2,0,4,0,1,2,20098
4792,43,0,2,9,3,2,4,2,1,5,1,2,0,1,1,2,2,24950
4437,51,1,1,35,3,2,4,2,0,3,1,3,1,1,0,2,1,21899
1322,46,1,1,8,2,2,2,3,3,3,1,4,0,1,1,1,3,23578
2489,42,1,1,19,1,1,3,4,2,3,0,3,0,4,1,1,4,38223
466,41,1,3,8,2,1,3,3,4,5,0,1,0,5,1,1,0,31595
2094,53,1,3,13,3,1,3,4,3,3,1,1,1,1,0,1,3,25934
1024,47,1,1,8,3,1,2,3,4,3,0,4,0,5,1,0,0,32169
90,40,0,1,6,2,2,3,4,4,4,0,2,0,2,1,2,0,28503
372,35,1,1,15,2,2,3,4,1,4,3,1,0,2,1,2,2,21540
1799,47,1,1,11,2,2,2,3,2,3,1,5,0,1,1,0,4,33300
1675,29,1,3,33,3,1,2,3,3,3,1,2,0,3,0,0,3,22639
789,44,1,2,6,3,2,3,4,3,5,0,1,0,4,1,0,3,25482
3797,35,0,1,23,1,2,3,6,0,5,1,3,1,3,1,1,1,20985
3196,37,1,1,23,2,1,3,2,0,5,3,3,0,2,1,1,1,21421
3324,33,0,1,20,2,1,4,5,0,4,0,3,0,5,0,1,1,21421
1936,41,1,3,8,2,1,3,3,4,5,1,1,0,5,1,2,0,31595
1765,42,0,3,32,3,1,3,3,4,4,1,6,0,3,1,1,0,28525
3226,31,1,1,27,2,2,3,4,1,5,0,2,0,4,1,1,2,28635
4399,28,1,1,13,3,1,4,5,0,3,1,2,0,1,0,2,1,20865
1617,41,0,1,16,2,2,3,4,4,5,1,5,0,1,1,0,0,32181
3296,30,1,1,13,3,1,3,4,0,3,0,3,0,3,0,1,1,21809
1342,34,1,3,10,2,2,3,3,3,3,1,3,1,4,0,2,3,24713
2015,30,1,3,33,3,2,3,3,1,3,1,1,0,3,1,2,2,20304
4136,38,0,1,18,2,2,3,4,3,3,1,3,1,3,1,2,3,30863
4789,45,1,1,36,2,2,3,4,1,3,3,3,0,5,1,2,2,23219
2906,35,1,3,28,2,2,4,3,1,3,3,3,0,3,1,1,2,24015
3785,32,1,1,27,2,2,3,4,1,3,1,3,0,5,0,1,2,22875
3868,36,1,1,16,3,2,3,4,1,3,3,3,0,4,0,2,2,23776
578,38,0,1,8,2,1,3,1,1,5,2,7,1,2,1,2,2,20980
3236,34,0,1,36,3,1,3,5,1,3,3,3,0,5,1,1,2,23186
4386,38,1,1,7,2,1,4,4,1,4,1,8,0,1,1,3,2,25125
1663,43,0,1,13,3,2,2,1,0,3,1,5,0,4,1,0,1,17089
4290,52,1,3,21,2,1,3,4,1,3,1,6,0,3,1,1,2,23614
3110,23,1,1,10,2,1,3,4,1,3,0,2,1,5,1,2,2,22849
435,33,1,1,21,3,2,2,3,3,3,0,1,1,5,0,0,3,28610
352,48,1,3,35,3,1,3,3,3,3,0,4,0,4,0,0,3,27504
100,37,1,2,12,2,2,3,3,0,5,1,5,1,2,1,0,1,17073
2386,46,1,1,28,3,2,3,3,1,3,1,2,1,5,1,2,2,33789
2158,19,1,3,27,2,2,2,4,0,4,2,2,1,1,1,1,1,17121
3531,35,1,3,14,1,2,3,4,0,3,1,2,1,1,0,2,1,20986
4540,33,1,1,15,3,1,4,2,1,3,1,7,0,3,1,3,2,23853
63,59,1,3,31,2,1,2,3,3,5,3,1,0,3,1,0,3,22637
4068,33,0,3,15,3,0,3,4,3,3,3,3,0,4,1,2,3,27676
1206,26,0,1,13,3,2,3,3,0,3,2,2,0,4,1,2,1,17570
230,52,1,1,8,2,1,2,4,0,3,2,1,0,3,0,0,1,18212
4374,27,1,3,36,3,2,3,4,1,3,1,7,0,5,0,1,2,22984
2716,29,1,1,16,3,2,4,4,0,3,0,3,0,2,1,2,1,20748
4263,30,0,3,9,2,2,4,4,1,3,1,3,0,1,1,2,2,23327
2518,37,1,1,13,2,1,3,3,1,3,0,5,0,2,0,1,2,21716
10,35,1,1,22,3,2,2,2,0,4,0,1,0,3,1,1,1,17426
2691,35,1,1,9,2,2,3,5,1,5,0,8,0,4,0,2,2,24635
2490,35,0,3,30,3,2,4,4,1,3,3,2,0,5,1,2,2,23246
779,51,1,1,10,2,2,2,3,0,3,0,1,1,2,1,1,1,17461
2864,30,1,1,10,3,2,4,5,3,3,0,3,0,2,1,3,3,30613
159,34,0,3,8,3,1,3,3,0,3,0,7,0,5,1,2,1,17231
4670,33,0,1,36,3,1,4,4,0,3,3,2,0,3,1,3,1,22703
338,30,1,3,11,3,1,1,4,1,3,1,2,0,2,0,0,2,21118
2460,33,1,1,12,2,2,4,3,0,4,1,2,1,2,1,1,1,21976
3033,30,1,1,7,2,1,3,5,0,5,0,3,1,2,0,1,1,20997
2570,59,1,1,30,3,1,4,4,3,3,0,3,0,3,1,1,3,28990
280,53,1,1,9,3,2,2,3,4,3,0,4,1,5,0,0,0,32584
3242,34,1,1,32,3,2,3,5,0,4,2,6,1,4,0,1,1,20991
2246,20,0,3,15,3,1,2,3,0,3,2,2,1,4,1,0,1,17323
799,42,1,1,8,3,2,2,3,4,5,0,1,0,3,1,1,0,32665
3805,27,0,1,13,2,2,4,2,0,3,1,2,0,4,1,2,1,21222
4805,45,1,1,9,2,1,4,2,0,3,1,3,0,4,1,3,1,20689
4239,32,0,1,14,2,1,3,5,3,3,1,3,0,1,1,1,3,27621
4845,31,0,1,16,3,2,3,4,0,5,3,4,1,3,0,2,1,23373
3945,45,1,1,17,2,2,3,4,1,3,1,4,1,3,0,2,2,25143
2423,44,1,3,7,2,2,2,5,1,4,2,7,0,3,0,1,2,17362
256,42,1,1,8,3,1,2,4,0,5,1,1,1,4,1,0,1,17593
3255,39,1,3,9,3,2,3,4,3,4,3,2,0,4,1,1,3,26029
157,58,1,1,15,3,1,3,4,0,4,0,5,1,2,1,0,1,18346
2024,27,1,1,13,3,1,2,4,1,5,3,1,0,3,1,0,2,21811
1451,38,1,3,16,2,1,3,3,1,3,1,2,0,4,0,2,2,20343
1911,42,0,1,11,2,2,3,3,0,3,1,5,0,3,0,1,1,17093
4855,31,0,3,10,3,1,4,4,0,3,3,3,1,5,1,2,1,23305
1998,50,0,3,14,1,2,2,3,1,3,1,4,1,5,0,0,2,21796
2895,43,1,1,31,3,2,3,4,3,5,0,3,1,2,1,2,3,26084
610,27,1,1,11,1,2,2,4,3,3,1,2,1,3,0,0,3,27808
2738,38,0,1,16,3,2,3,4,0,3,0,3,1,2,0,1,1,21004
151,35,1,3,6,3,2,3,3,3,4,0,2,0,4,1,2,3,22295
2655,31,0,1,7,2,2,3,5,3,3,3,3,0,5,1,2,3,27152
4778,42,0,1,12,2,2,4,5,0,5,1,8,0,3,0,2,1,20785
3626,37,0,1,7,3,1,3,5,1,3,1,2,0,5,1,2,2,23052
2086,51,1,3,32,3,1,3,3,4,3,1,3,0,3,1,1,0,31307
4759,41,0,1,33,3,1,4,5,1,3,1,5,1,1,0,2,2,23100
1826,42,1,1,8,2,2,3,4,1,3,3,4,0,1,1,0,2,21781
2974,28,1,1,7,2,1,4,4,3,5,0,3,0,4,1,3,3,26090
3539,34,1,1,35,2,2,4,4,1,3,1,3,1,1,1,1,2,23885
2827,23,1,1,18,3,1,3,4,0,4,0,3,0,2,1,1,1,20922
825,29,1,1,14,3,2,3,4,1,3,0,2,1,3,0,0,2,20056
3345,49,1,1,9,1,2,4,2,0,4,2,7,0,2,0,3,1,21237
4034,31,0,1,30,2,2,4,6,0,3,1,3,0,3,0,1,1,21291
2116,53,1,3,14,3,2,3,3,4,3,1,6,0,3,1,0,0,26836
